"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.00286803301088503	0.0240243706183684	0.0405577581613559	0.0594409758844849	0.104815886262858
"alpha_b1"	-2.19491172957314	-1.94751479827535	-1.81937106097975	-1.71112625651361	-1.55499965887453
"alpha_s1"	-3.08301598767213	-2.17231747471568	-1.72673174193919	-1.24777293298616	-0.0963526848251189
"alpha_u"	-1.8242318575005	-1.56191847163265	-1.44566787416618	-1.33661246902235	-1.13516878345834
"alpha_v"	-1.61157409247389	-1.53234199033449	-1.4933406632809	-1.45610122849497	-1.38827656861257
"alpha_z1"	-3.19591946623129	-2.4879416679814	-2.17289050721152	-1.85711173090049	-1.22445767710567
"alpha_z2"	-3.52094615646896	-2.49167519308153	-2.03773296727618	-1.62250634612518	-0.767723608454187
"b1out"	0.100208348957598	0.124824597076761	0.13950935777087	0.15301769217971	0.174365334726559
"cacei[1]"	-0.059191412240709	-0.0183289421759669	0.013212705165143	0.0509997644812244	0.139548942384719
"cacei[2]"	-0.0693830293970263	-0.0485271061644431	-0.027855044451797	0.000601013574574734	0.0713182719798768
"cacei[3]"	-0.0653995420202697	-0.0360303107499341	-0.0102108180855008	0.0205343124311088	0.0894374790065487
"cacei[4]"	0.0196592527844039	0.0718545987959852	0.104873368271123	0.141247944088057	0.220096732010979
"cacei[5]"	-0.00210599340978159	0.0466593553144691	0.0787096015953851	0.115220718689168	0.196520103159313
"cacei[6]"	0.00903776674537073	0.0359947736358042	0.0515901388204977	0.068117963335536	0.102581947656959
"cacei[7]"	-0.0698105775600599	-0.0485716311929567	-0.0237461428966932	0.0186126884608878	0.164228698674287
"cacei[8]"	-0.0320235137228496	-0.00773320840166332	0.00567530693804792	0.0195362588330656	0.0474810588661202
"cacei[9]"	-0.0471717714639812	-0.0297837771930951	-0.0196592687293494	-0.00868534159529026	0.0148494900951774
"cacei[10]"	-0.0685241113186289	-0.0465566757082898	-0.0252335397817029	0.00544869779436045	0.0913495580847256
"cacei[11]"	-0.0547577847030687	0.0118382717289245	0.0439599607332595	0.0733334966281759	0.162374539269344
"cacei[12]"	-0.0420519357787535	-0.0128628062968633	-0.00125642576680162	0.0101225081637963	0.0324219276068675
"cacei[13]"	-0.0628933418774983	-0.0325580156229759	-0.0136609913400632	0.0033950154546217	0.0366679471089051
"cacei[14]"	-0.0546638774483191	0.0147512816645521	0.0515696511353091	0.103942454929252	0.31809065125033
"cacei[15]"	-0.0628069847943435	-0.0109708775952792	0.05641399268514	0.147394508880118	0.375653174760998
"cacei[16]"	-0.0720214441549638	-0.0557224626292033	-0.0406992112017522	-0.014353220753227	0.104776142944864
"cacei[17]"	-0.0635571933827207	-0.0219795462783742	0.0207865697395676	0.070744807177864	0.216984653757266
"cacei[18]"	-0.0653039470533757	-0.0390320785251867	-0.0188446235830981	0.001820019305516	0.05093476307815
"cacei[19]"	-0.0698014816320994	-0.0504535177354618	-0.0311357394811607	-0.000851504639669161	0.106361875396553
"cacei[20]"	-0.0660956495109547	-0.0378543262364187	-0.01056620976067	0.0228619449788483	0.145605294163452
"cacei[21]"	-0.0640518367343149	-0.029414202885899	0.00266684769646382	0.043758680198501	0.239166211758088
